timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1739696190259,471,Get all products,200,OK,Product Request 1-19,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,471,0,0
1739696190251,492,Get single product,200,OK,Product Request 1-1,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,487,0,0
1739696190744,0,Debug Sampler,200,OK,Product Request 1-1,text,true,,362,0,20,20,null,0,0,0
1739696190260,556,Get all products,200,OK,Product Request 1-9,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,555,0,0
1739696190314,510,Get single product,200,OK,Product Request 1-16,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,507,0,0
1739696190824,0,Debug Sampler,200,OK,Product Request 1-16,text,true,,363,0,20,20,null,0,0,0
1739696189408,1543,Get single product,200,OK,Product Request 1-6,text,true,,18250,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,1535,0,0
1739696189411,1543,Get single product,200,OK,Product Request 1-14,text,true,,18250,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,1537,0,0
1739696190954,0,Debug Sampler,200,OK,Product Request 1-6,text,true,,361,0,20,20,null,0,0,0
1739696190955,0,Debug Sampler,200,OK,Product Request 1-14,text,true,,363,0,20,20,null,0,0,0
1739696189392,1579,Get single product,200,OK,Product Request 1-8,text,true,,18250,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,1328,0,0
1739696190972,0,Debug Sampler,200,OK,Product Request 1-8,text,true,,362,0,20,20,null,0,0,0
1739696190209,764,Get single product,200,OK,Product Request 1-4,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,516,0,0
1739696190974,0,Debug Sampler,200,OK,Product Request 1-4,text,true,,362,0,20,20,null,0,0,0
1739696189958,1046,Get all products,200,OK,Product Request 1-5,text,true,,2076,144,20,20,https://simple-grocery-store-api.glitch.me/products,1046,0,0
1739696190710,310,Get single product,200,OK,Product Request 1-7,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,301,0,0
1739696191021,0,Debug Sampler,200,OK,Product Request 1-7,text,true,,362,0,20,20,null,0,0,0
1739696190728,318,Get single product,200,OK,Product Request 1-18,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,309,0,0
1739696191046,1,Debug Sampler,200,OK,Product Request 1-18,text,true,,363,0,20,20,null,0,0,0
1739696190311,753,Get single product,200,OK,Product Request 1-15,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,500,0,0
1739696191066,0,Debug Sampler,200,OK,Product Request 1-15,text,true,,362,0,20,20,null,0,0,0
